Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,T6
80,0,20.6,36.5,19.53333333,38.13,21.46333333,34.46666667,20,35.43333333,18.79,51.095,57.39,19.2,29.5,21.23,38.06666667,19.06666667,35.7,2.97E+00,755.9,89.66666667,2,24.33333333,1.37E+00,9.667049581,9.667049581,5.226666667
70,0,20.6,36.43,19.86,37.1,21.42666667,34.43333333,20.06666667,35.56,18.73,50.42666667,57.66333333,19.13333333,29.5,21.2,37.83333333,19.1,35.46666667,3.45E+00,755.95,88,2,25.5,1.60E+00,41.28146298,41.28146298,5.493333333
70,0,20.6,36.23,20.19333333,36.76666667,21.56666667,34.5,20.2,35.76666667,18.79,49.86333333,58.06666667,19.13333333,29.56666667,21.2,37.62666667,19.1,35.32666667,3.93E+00,756,86.33333333,2,26.66666667,1.83E+00,9.575175121,9.575175121,6.5
80,0,20.6,36.16333333,20.86666667,36.09333333,21.53333333,34.4,20.26,36.02666667,18.73,49.39,58.53333333,19.1,29.5,21.16666667,37.5,19.1,35.06,4.42E+00,756.05,84.66666667,2,27.83333333,2.07E+00,16.24408488,16.24408488,7.166666667
80,0,20.66666667,36.16333333,21.46666667,35.16666667,21.6,34.46666667,20.39,36.23,18.76,48.9,58.92666667,19.1,29.5,21.1,37.43333333,19.1,35,4.90E+00,756.1,83,2,29,2.30E+00,37.49925824,37.49925824,7.566666667
60,0,20.7,36.09,21.96,34.12333333,21.6,34.53,20.4725,36.3725,18.7,48.5,58.73333333,19.1,29.5,21.1,37.29,19.1,34.86333333,5.08E+00,756.15,82.16666667,2,30.83333333,2.33E+00,49.38023411,49.38023411,8.226666667
60,20,20.7,36.09,21.96,33.65666667,21.53333333,34.59,20.56666667,36.4,18.76,48.13333333,53.56,19.1,29.5,21.1,37.23,19.1,34.79,5.27E+00,756.2,81.33333333,2,32.66666667,2.37E+00,35.23359768,35.23359768,8.83
60,10,20.7,36.06,21.66666667,33.76,21.5,34.7,20.63333333,36.4,18.7,47.93333333,48.5,19.1,29.42666667,21.06666667,37.13333333,19.1,34.56,5.45E+00,756.25,80.5,2,34.5,2.40E+00,35.35038644,35.35038644,8.89
60,10,20.7,36,21.53333333,33.83333333,21.5,34.7,20.7,36.4,18.7,47.49,41.1,19.1,29.39,21,37,19.1,34.43333333,5.63E+00,756.3,79.66666667,2,36.33333333,2.43E+00,48.85620229,48.85620229,9.063333333
80,10,20.7,35.9,21.86666667,33.62333333,21.46333333,34.7,20.79,36.36333333,18.7,47.15666667,35.3,19.1,29.32333333,21,36.86333333,19.1,34.29,5.82E+00,756.35,78.83333333,2,38.16666667,2.47E+00,2.321416885,2.321416885,9.596666667
90,10,20.7,35.82666667,22.26,32.95666667,21.39,34.7,20.85666667,36.36333333,18.7,46.83333333,31.59666667,19.1,29.29,21,36.79,19.1,34.29,6.00E+00,756.4,78,2,40,2.50E+00,11.03417508,11.03417508,10.32666667
70,10,20.79,35.82666667,22.23,32.66333333,21.42666667,34.76666667,21,36.26,18.7,46.62666667,27.59666667,19.1,29.23,21,36.76,19.1,34.2,6.14E+00,756.3833333,76.91666667,2.166666667,40,2.42E+00,31.3585656,31.3585656,10.79333333
70,10,20.79,36.02666667,22.23,32.39,21.42666667,34.82666667,21.06666667,36.2,18.7,46.22333333,25.12333333,19.1,29.16666667,20.92666667,36.7,19.1,34.12666667,6.28E+00,756.3666667,75.83333333,2.333333333,40,2.33E+00,17.48138306,17.48138306,10.79333333
90,10,20.73,36.02666667,22.03333333,32.46666667,21.39,34.79,21.13333333,36.2,18.7,46.03,23.45666667,19.1,29.1,20.89,36.63333333,19.1,33.86333333,6.42E+00,756.35,74.75,2.5,40,2.25E+00,19.62445689,19.62445689,10.79333333
80,20,20.79,35.8725,22.03333333,32.26666667,21.39,34.79,21.2,36.12666667,18.7,45.76,21.56666667,19.1,28.96333333,20.89,36.5,19.1,33.79,6.57E+00,756.3333333,73.66666667,2.666666667,40,2.17E+00,42.62856471,42.62856471,10.96333333
70,10,20.79,35.73,22.06666667,32.36333333,21.5,35,21.23,35.86333333,18.76,45.56666667,20.49333333,19.1,28.89,20.89,36.4,19.05,33.545,6.71E+00,756.3166667,72.58333333,2.833333333,40,2.08E+00,24.77048115,24.77048115,11.09666667
70,10,20.79,35.56,22.2675,31.9425,21.5,35,21.23,35.59666667,18.7,45.29666667,14.7,19.1,28.76,20.84,36.2725,19.1,33.5,6.85E+00,756.3,71.5,3,40,2.00E+00,3.996279382,3.996279382,11.95
60,10,20.79,35.5,22.23,31.63333333,21.5,35,21.26,35.43,18.7,45.09,12.46333333,19.1,28.63333333,20.82333333,36.15666667,19.1,33.36,6.99E+00,756.2833333,70.41666667,3.166666667,40,1.92E+00,43.83943927,43.83943927,10.85666667
70,10,20.79,35.36333333,21.96333333,31.63333333,21.5,35,21.2,35.29,18.7,44.86333333,15.19666667,19.1,28.63333333,20.79,36.09,19,33.09,7.13E+00,756.2666667,69.33333333,3.333333333,40,1.83E+00,15.63141866,15.63141866,9.263333333
40,0,20.79,35.23,21.76333333,31.76,21.5,35,21.2,35.13333333,18.7,44.695,31.43,19.1,28.7,20.79,36.09,19,33.09,7.28E+00,756.25,68.25,3.5,40,1.75E+00,14.76420494,14.76420494,7.23
50,0,20.79,35.2,21.66666667,32.03,21.5,35,21.2,34.86,18.7,44.53,42.16333333,19.1,28.82333333,20.73,36.09,19,33.09,7.42E+00,756.2333333,67.16666667,3.666666667,40,1.67E+00,11.08895546,11.08895546,6.623333333
50,0,20.79,35.12666667,21.6,32.09,21.5,35,21.16666667,34.7,18.7,44.26,48.5,19.1,28.96333333,20.73,36.09,19,33.09,7.56E+00,756.2166667,66.08333333,3.833333333,40,1.58E+00,9.933349839,9.933349839,7.356666667
60,0,20.79,35.09,21.46333333,32.16333333,21.5,35,21.1,34.62666667,18.7,44.12666667,47.02666667,19.1,29.245,20.7,36.2,19,33.2,7.70E+00,756.2,65,4,40,1.50E+00,34.99239676,34.99239676,7.83
50,0,20.73,35.09,21.32333333,32.22333333,21.5,35,21.06666667,34.56,18.7,44.06,42.49333333,19.1,29.39,20.7,36.26,19,33.26,7.23E+00,756.25,66.83333333,4,40,1.40E+00,23.43212325,23.43212325,7.2
30,0,20.7,35.09,21.2,32.36,21.5,34.9,21,34.425,18.7,43.93333333,45.36,19.1,29.46333333,20.7,36.32666667,19,33.29,6.77E+00,756.3,68.66666667,4,40,1.30E+00,14.29188563,14.29188563,7.266666667
30,0,20.7,35.09,21.2,32.5,21.5,34.9,21,34.4,18.7,43.86333333,49.05666667,19.13333333,29.6,20.7,36.4,19,33.36333333,6.30E+00,756.35,70.5,4,40,1.20E+00,26.98231018,26.98231018,8.423333333
40,0,20.7,35,21.2,32.5,21.5,34.9,21,34.43333333,18.7,43.65666667,46.72333333,19.2,29.66666667,20.7,36.43333333,19,33.4,5.83E+00,756.4,72.33333333,4,40,1.10E+00,17.55995634,17.55995634,9.09
30,0,20.7,35,21.2,32.56,21.5,34.9,21,34.5,18.7,43.5,44.06666667,19.29,29.79,20.63333333,36.43333333,19,33.46666667,5.37E+00,756.45,74.16666667,4,40,1.00E+00,44.80098322,44.80098322,9.556666667
60,0,20.79,35,21.16666667,32.76666667,21.39,34.79,20.96333333,34.5,18.7,43.43333333,40.4,19.29,29.79,20.66666667,36.56,19,33.59,4.90E+00,756.5,76,4,40,9.00E-01,11.72959625,11.72959625,9.963333333
50,0,20.79,35,21.1,32.9,21.39,34.79,20.89,34.5,18.7,43.4,36.69666667,19.29,29.89,20.6,36.5,19,33.66333333,5.21E+00,756.475,75.58333333,3.916666667,40,1.12E+00,21.09429722,21.09429722,9.963333333
50,0,20.79,35,21,33.03,21.39,34.9,20.89,34.46666667,18.7,43.32666667,32.95666667,19.29,29.89,20.6,36.56,18.92666667,33.59,5.52E+00,756.45,75.16666667,3.833333333,40,1.33E+00,23.8481021,23.8481021,9.43
60,0,20.79,35,21,33.09,21.39,34.9,20.89,34.4,18.7,43.29,38.03,19.29,29.92666667,20.6,36.56,19,33.66333333,5.83E+00,756.425,74.75,3.75,40,1.55E+00,37.10711292,37.10711292,9.16
60,0,20.79,35,20.85666667,33.2,21.42666667,34.93333333,20.89,34.43333333,18.7,43.23,39.36333333,19.29,30.13333333,20.6,36.59,19,33.73,6.13E+00,756.4,74.33333333,3.666666667,40,1.77E+00,6.97736654,6.97736654,9.033333333
50,0,20.79,35.0225,20.85666667,33.33333333,21.5,35,20.89,34.5,18.7,43.16333333,39.43333333,19.32333333,30.29,20.6,36.66333333,19,33.86333333,6.44E+00,756.375,73.91666667,3.583333333,40,1.98E+00,42.90917712,42.90917712,9.166666667
40,0,20.79,35.09,20.79,33.4,21.5,34.9,20.79,34.5,18.7,43.09,38.27,19.39,30.35666667,20.5,36.79,18.945,34,6.75E+00,756.35,73.5,3.5,40,2.20E+00,45.69308786,45.69308786,9.625
50,0,20.79,35.09,20.73,33.46666667,21.5,34.96666667,20.79,34.5,18.7,43.06,35.46666667,19.39,30.35666667,20.56666667,36.79,18.92666667,34,7.06E+00,756.325,73.08333333,3.416666667,40,2.42E+00,49.35797369,49.35797369,10.12666667
50,0,20.79,35.09,20.7,33.5,21.5,35,20.79,34.46666667,18.7,43,30.36,19.39,30.29,20.5,36.79,18.92666667,34,7.37E+00,756.3,72.66666667,3.333333333,40,2.63E+00,46.77480529,46.77480529,10.56666667
50,0,20.79,35.09,20.56666667,33.4,21.5,35,20.79,34.32666667,18.66666667,42.93,20.69333333,19.39,30.16666667,20.5,36.66333333,18.89,33.86333333,7.67E+00,756.275,72.25,3.25,40,2.85E+00,10.78313331,10.78313331,10.09333333
50,0,20.79,35.03,20.42666667,33.4,21.5,35,20.76,34.26,18.675,42.845,18.66666667,19.32333333,30.03333333,20.5,36.59,18.89,33.73,7.98E+00,756.25,71.83333333,3.166666667,40,3.07E+00,17.60828575,17.60828575,8.896666667
60,0,20.79,35.13333333,20.29,33.56666667,21.5,35,20.7,34.2,18.7,42.73,20.33333333,19.39,29.85666667,20.5,36.56,18.89,33.56,8.29E+00,756.225,71.41666667,3.083333333,40,3.28E+00,31.16501203,31.16501203,8.963333333
80,0,20.79,35.46666667,20.35666667,33.7,21.5,35,20.7,34.06,18.7,42.66333333,17.46666667,19.39,29.73,20.5,36.43333333,18.89,33.43333333,8.60E+00,756.2,71,3,40,3.50E+00,47.54990835,47.54990835,9.63
80,0,20.89,35.66333333,20.35666667,33.79,21.5,35,20.7,34,18.7,42.59,14.8,19.445,29.7,20.53333333,36.53,18.89,33.36333333,8.43E+00,756.2333333,71,3.5,38,3.35E+00,15.12450174,15.12450174,9.63
70,0,20.89,35.59,20.29,33.79,21.5,34.93333333,20.7,34,18.7,42.5,11.06,19.6,29.43,20.6,36.59,18.89,33.23,8.27E+00,756.2666667,71,4,36,3.20E+00,49.03565944,49.03565944,9.8
50,0,20.89,35.56,20.26,33.76,21.5,34.9,20.7,33.925,18.7,42.43333333,11.06,19.6,29.16333333,20.63333333,36.73,18.89,33.06,8.10E+00,756.3,71,4.5,34,3.05E+00,8.882422512,8.882422512,10.06
50,0,20.89,35.43333333,20.2,33.62666667,21.5,34.9,20.7,33.9,18.7,42.4,7.966666667,19.7,28.96333333,20.7,36.79,18.89,32.93333333,7.93E+00,756.3333333,71,5,32,2.90E+00,39.48262216,39.48262216,10.75666667
50,0,20.92666667,35.26,20.23,33.46666667,21.5,34.79,20.7,33.76,18.7,42.32666667,6.1,19.7,28.76333333,20.79,36.7,18.89,32.66333333,7.77E+00,756.3666667,71,5.5,30,2.75E+00,49.32979387,49.32979387,11.03
120,0,21,35.2,20.23,33.32666667,21.5,34.79,20.7,33.76,18.73,42.16333333,4.93,19.79,28.43,20.85666667,36.76,18.89,32.46333333,7.60E+00,756.4,71,6,28,2.60E+00,10.12201433,10.12201433,11.49
400,0,21,35.16333333,20.16666667,33.26,21.46333333,34.76,20.7,33.76,18.79,42.03,1.93,19.79,28.16333333,20.92666667,36.76,18.89,32.26,7.93E+00,756.35,68.33333333,5.5,30,2.33E+00,24.64139067,24.64139067,11.69
240,0,21,34.89,20.16666667,33.06666667,21.39,34.7,20.7,33.62666667,18.79,41.86333333,1,19.79,27.93,21,36.56666667,18.89,32.12666667,8.27E+00,756.3,65.66666667,5,32,2.07E+00,25.75837359,25.75837359,11.92666667
120,0,21,34.66333333,20.2,32.79,21.5,34.86333333,20.7,33.56,18.79,41.73,1,19.79,27.59666667,21.03333333,36.29,18.89,31.85666667,8.60E+00,756.25,63,4.5,34,1.80E+00,17.79505203,17.79505203,11.79333333
120,0,21,34.59,20.2,32.73,21.5,34.79,20.63333333,33.36,18.79,41.56,1,19.89,27.32666667,21.1,36.15666667,18.89,31.66333333,8.93E+00,756.2,60.33333333,4,36,1.53E+00,45.90692015,45.90692015,11.72666667
120,0,21.03333333,34.46666667,20.1,32.59,21.5,34.86333333,20.6,33.16333333,18.85666667,41.5,1,19.89,26.99333333,21.23,35.96666667,18.85666667,31.29333333,9.27E+00,756.15,57.66666667,3.5,38,1.27E+00,25.17942694,25.17942694,11.86
130,0,21.1,34.32666667,20.1,32.53,21.5,34.79,20.6,32.96333333,18.89,41.26,1,19.89,26.49666667,21.29,35.69333333,18.85666667,31.03333333,9.60E+00,756.1,55,3,40,1.00E+00,32.62779403,32.62779403,11.745
120,0,21.1,34.4,20.1,32.22333333,21.5,34.79,20.6,32.76666667,18.89,41.12666667,1,19.89,26.16333333,21.42666667,35.36333333,18.79,30.65,9.68E+00,756.1,53.5,3.166666667,40,6.67E-01,25.22133293,25.22133293,11.6
140,0,21.1,33.69333333,20.03333333,31.69666667,21.5,34.59666667,20.6,32.22666667,19,40.93,1,19.89,25.85666667,21.56666667,35.23,18.79,30.32666667,9.77E+00,756.1,52,3.333333333,40,3.33E-01,21.16959472,21.16959472,11.6
230,0,21.1,33.3,20,31.39,21.5,34.145,20.6,32.09,19.06666667,40.73,1,19.89,25.73,21.63333333,35,18.79,30.13333333,9.85E+00,756.1,50.5,3.5,40,0.00E+00,29.46173297,29.46173297,11.46333333
580,0,21.13333333,33.43,20,31.39,21.5,34.09,20.6,32.09,19.13333333,40.46666667,1,19.89,25.46333333,21.772,34.814,18.79,30,9.93E+00,756.1,49,3.666666667,40,-3.33E-01,35.72615827,35.72615827,11.46333333
410,0,21.13333333,33.23,20,31.39,21.56666667,34.42333333,20.5,32.2,19.2225,40.25,1,19.89,25.32333333,21.79,34.7,18.79,29.92666667,1.00E+01,756.1,47.5,3.833333333,40,-6.67E-01,22.37485375,22.37485375,11.36
350,0,21.1,33.5,20,31.53333333,21.89333333,35.93333333,20.5,32.2,19.29,40.06666667,1,19.89,25.16666667,21.79,34.43,18.79,29.79,1.01E+01,756.1,46,4,40,-1.00E+00,36.25716955,36.25716955,11.16666667
560,0,21.16666667,33.83333333,19.92666667,31.53333333,22.29333333,36.8,20.56666667,32.09,19.29,39.9,1,19.89,25.05,21.79,34.29,18.79,29.73,1.01E+01,756.1166667,45.16666667,4.166666667,40,-1.33E+00,32.28306795,32.28306795,11.03
550,0,21.1,33.76,19.89,31.73,22.66333333,37.56666667,20.5,32.09,19.29,39.82666667,1,19.84,24.795,21.79,34.29,18.79,29.56666667,1.00E+01,756.1333333,44.33333333,4.333333333,40,-1.67E+00,2.428942942,2.428942942,10.83
300,0,21.1,33.62666667,19.89,31.79,22.99666667,38.02666667,20.5,31.945,19.2,39.59,1,19.79,24.56666667,21.79,34.29,18.79,29.42666667,9.95E+00,756.15,43.5,4.5,40,-2.00E+00,2.960301726,2.960301726,10.66
300,0,21.2,33.29,19.89,31.79,23.26333333,38.15666667,20.5,31.79,19.2,39.53,1,19.79,24.42666667,21.82333333,34.26666667,18.79,29.35666667,9.90E+00,756.1666667,42.66666667,4.666666667,40,-2.33E+00,14.14713486,14.14713486,10.46
290,0,21.2,33.29,19.82333333,31.79,23.46333333,38.23,20.5,31.73,19.2,39.36333333,1,19.79,24.29,21.89,34.46666667,18.79,29.23,9.85E+00,756.1833333,41.83333333,4.833333333,40,-2.67E+00,42.01718009,42.01718009,10.26333333
200,0,21.2,33.5,19.79,31.92666667,23.7,38.06,20.5,31.66666667,19.2,39.23,1,19.79,24.23,21.89,34.5,18.79,29.16666667,9.80E+00,756.2,41,5,40,-3.00E+00,48.46912351,48.46912351,9.99
150,0,21.2,33.7,19.73,32,23.82666667,37.93333333,20.42666667,31.53333333,19.2,39.09,1,19.76,24.16666667,21.89,34.43333333,18.79,29.16666667,9.68E+00,756.2,41.33333333,4.666666667,40,-2.98E+00,26.05556935,26.05556935,9.626666667
120,0,21.13333333,33.66666667,19.7,32.06,23.85666667,37.39333333,20.42666667,31.53333333,19.2,39.09,1,19.7,24.1,21.89,34.36333333,18.79,29.2,9.57E+00,756.2,41.66666667,4.333333333,40,-2.97E+00,14.83964542,14.83964542,9.426666667
90,0,21.13333333,33.86,19.7,32.46666667,23.73,36.8,20.42666667,31.46,19.2,39.06,1,19.7,24.1,21.96333333,34.29,18.79,29.2,9.45E+00,756.2,42,4,40,-2.95E+00,40.29892134,40.29892134,10.26666667
90,0,21.1,33.5,19.66666667,32.73,23.66666667,36.33333333,20.39,31.39,19.2,38.93333333,1,19.7,24.1,22,34.09,18.79,29.29,9.33E+00,756.2,42.33333333,3.666666667,40,-2.93E+00,15.10350439,15.10350439,11.13333333
70,0,21.1,33.36,19.6,32.79,23.53333333,36.12666667,20.39,31.32333333,19.2,38.86333333,1,19.66666667,24.06666667,22,34.09,18.79,29.29,9.22E+00,756.2,42.66666667,3.333333333,40,-2.92E+00,30.89038415,30.89038415,9.845
90,0,21.1,33.16333333,19.5,32.82666667,23.39,35.86333333,20.39,31.29,19.13333333,38.73,1,19.6,24.06666667,22,34.09,18.76,29.29,9.10E+00,756.2,43,3,40,-2.90E+00,23.28722333,23.28722333,8.033333333
90,0,21.1,33.09,19.42666667,32.9,23.32333333,35.73,20.39,31.29,19.1,38.66333333,1,19.6,24.26333333,22,34.09,18.7,29.35666667,8.55E+00,756.2,46.66666667,2.833333333,40,-2.48E+00,21.92937772,21.92937772,7.1
110,0,21.1,33,19.39,32.93333333,23.16666667,35.4,20.35666667,31.39,19.1,38.59,2.526666667,19.53333333,24.53,22.03333333,34.12666667,18.7,29.445,8.00E+00,756.2,50.33333333,2.666666667,40,-2.07E+00,27.86243185,27.86243185,6.133333333
130,0,21.1,33,19.32333333,33.13333333,23.03333333,35.26666667,20.29,31.46333333,19.1,38.5,4.333333333,19.5,24.76333333,22.16666667,34.2,18.7,29.53333333,7.45E+00,756.2,54,2.5,40,-1.65E+00,47.8877368,47.8877368,5.533333333
110,0,21.03333333,32.93333333,19.29,33.29,22.945,35.145,20.29,31.53333333,19.1,38.5,6.466666667,19.5,25.03,22.2,34.2,18.7,29.6,6.90E+00,756.2,57.66666667,2.333333333,40,-1.23E+00,35.62080337,35.62080337,4.993333333
100,0,21,32.9,19.2,33.43333333,22.89,35,20.29,31.6,19.1,38.5,7.866666667,19.5,25.23,22.26,34.26,18.7,29.7,6.35E+00,756.2,61.33333333,2.166666667,40,-8.17E-01,9.071738226,9.071738226,4.66
80,10,21,32.96666667,19.13333333,33.56,22.82333333,34.93333333,20.29,31.7,19.1,38.5,9.23,19.5,25.35666667,22.29,34.29,18.7,29.76,5.80E+00,756.2,65,2,40,-4.00E-01,1.843941526,1.843941526,4.33
50,0,21,33.26666667,19.1,33.65666667,22.79,34.86333333,20.29,31.76,19.1,38.56,9.896666667,19.39,25.46,22.32333333,34.56666667,18.7,29.92666667,5.55E+00,756.2,66.5,2,40,-3.17E-01,2.788436646,2.788436646,4.063333333
50,0,21,33.52666667,19.03333333,33.79,22.73,34.86333333,20.2,31.6,19,38.62666667,10.52666667,19.39,25.72666667,22.32333333,34.9,18.7,30.06666667,5.30E+00,756.2,68,2,40,-2.33E-01,6.042859529,6.042859529,3.9
50,0,21,33.5,18.96333333,33.93333333,22.7,34.9,20.2,31.53333333,19,38.76,11.33333333,19.5,26.05,22.39,35.5,18.7,30.49333333,5.05E+00,756.2,69.5,2,40,-1.50E-01,28.37425342,28.37425342,3.826666667
40,0,21,33.5,18.89,34.06,22.7,34.96666667,20.2,31.6,19,39,13.16,19.39,26.23,22.32333333,35.83333333,18.7,30.9,4.80E+00,756.2,71,2,40,-6.67E-02,26.88292728,26.88292728,3.663333333
60,0,20.96333333,33.53,18.79,34.12666667,22.66666667,35,20.2,31.6,19,39.06,14.82666667,19.39,26.35666667,22.35666667,36.26666667,18.7,31.39333333,4.55E+00,756.2,72.5,2,40,1.67E-02,29.07709029,29.07709029,3.53
60,0,20.89,33.53,18.73,34.26,22.6,35,20.2,31.66666667,19,39.23,15.89,19.39,26.53333333,22.29,36.6,18.7,31.72666667,4.30E+00,756.2,74,2,40,1.00E-01,3.984140034,3.984140034,3.333333333
50,0,20.89,33.59,18.7,34.46333333,22.6,35,20.2,31.7,19,39.36333333,16.69,19.39,26.66666667,22.29,36.96333333,18.63333333,32.09666667,4.08E+00,756.1833333,74.83333333,2.166666667,40,3.33E-02,36.96773349,36.96773349,3.126666667
60,0,20.89,33.59,18.63333333,34.59,22.6,35.06,20.13333333,31.7,18.96333333,39.5,18.43333333,19.39,26.79,22.23,37.16333333,18.7,32.43,3.87E+00,756.1666667,75.66666667,2.333333333,40,-3.33E-02,31.40039683,31.40039683,2.966666667
50,0,20.82333333,33.53,18.56666667,34.76666667,22.6,35.03,20.1,31.79,18.89,39.56,19.89333333,19.39,26.85666667,22.2,37.53,18.7,32.76666667,3.65E+00,756.15,76.5,2.5,40,-1.00E-01,49.40741744,49.40741744,2.826666667
40,0,20.82333333,33.53,18.5,35.02666667,22.6,35.09,20.1,31.85666667,18.89,39.7,22.445,19.39,27.03333333,22.13333333,37.66333333,18.7,33.02666667,3.43E+00,756.1333333,77.33333333,2.666666667,40,-1.67E-01,26.70835422,26.70835422,2.645
50,0,20.79,33.59,18.39,35.12666667,22.6,35.09,20.1,31.92666667,18.89,39.76,25.82333333,19.39,27.1,22.06666667,37.79,18.7,33.46333333,3.22E+00,756.1166667,78.16666667,2.833333333,40,-2.33E-01,44.26374034,44.26374034,2.73
50,0,20.79,33.59,18.39,35.2,22.6,35.09,20.03333333,32,18.89,39.93333333,27.82333333,19.39,27.29,22,37.86333333,18.7,33.72333333,3.00E+00,756.1,79,3,40,-3.00E-01,18.39833881,18.39833881,2.93
60,0,20.79,33.62666667,18.29,35.43333333,22.56666667,35.09,20,32.03,18.89,40,28.83333333,19.39,27.35666667,22,38.15666667,18.7,34.06666667,3.04E+00,756.0555556,79.11111111,3.055555556,40,-2.44E-01,13.03074838,13.03074838,3.36
60,0,20.79,33.7,18.23,35.5,22.5,35.09,20,32.16333333,18.89,40.12666667,29.22666667,19.39,27.42666667,22,38.49,18.7,34.33333333,3.08E+00,756.0111111,79.22222222,3.111111111,40,-1.89E-01,27.19470687,27.19470687,3.56
50,0,20.7,33.7,18.2,35.62666667,22.5,35.2,20,32.2,18.89,40.2,29.63333333,19.39,27.56666667,21.89,38.86,18.7,34.69,3.12E+00,755.9666667,79.33333333,3.166666667,40,-1.33E-01,36.45959297,36.45959297,3.7
50,0,20.7,33.79,18.13333333,35.76,22.5,35.2,20,32.26,18.89,40.29,29.16666667,19.29,27.7,21.89,39,18.7,34.96333333,3.16E+00,755.9222222,79.44444444,3.222222222,40,-7.78E-02,13.96476524,13.96476524,3.566666667
40,0,20.7,33.79,18.1,35.95,22.5,35.2,20,32.29,18.89,40.36333333,30.3,19.29,27.76,21.89,39.15666667,18.7,35.22333333,3.19E+00,755.8777778,79.55555556,3.277777778,40,-2.22E-02,21.29308551,21.29308551,3.433333333
30,0,20.66666667,33.79,18.06666667,36.06,22.5,35.2,20,32.29,18.89,40.4,30.56666667,19.29,27.82333333,21.82333333,39.36333333,18.7,35.53,3.23E+00,755.8333333,79.66666667,3.333333333,40,3.33E-02,19.18115561,19.18115561,3.56
20,0,20.6,33.79,18,36.06,22.5,35.2,19.96333333,32.36333333,18.865,40.45,30.5,19.29,27.89,21.79,39.62666667,18.7,35.66333333,3.27E+00,755.7888889,79.77777778,3.388888889,40,8.89E-02,41.19237247,41.19237247,3.626666667
40,0,20.6,33.9,18,36.2,22.39,35.12666667,19.96333333,32.36333333,18.85666667,40.52666667,30.76,19.29,27.92666667,21.79,39.925,18.7,35.93333333,3.31E+00,755.7444444,79.88888889,3.444444444,40,1.44E-01,23.86732196,23.86732196,3.7
50,0,20.6,33.9,17.92666667,36.33333333,22.39,35.12666667,19.89,32.4,18.79,40.5,30.96333333,19.29,28,21.79,40.26,18.76,36.13333333,3.35E+00,755.7,80,3.5,40,2.00E-01,33.34561874,33.34561874,3.76
50,0,20.56666667,33.93333333,17.89,36.4,22.32333333,35.2,19.89,32.4,18.79,40.5,30.82333333,19.29,28.05,21.76,40.36,18.79,36.32666667,3.39E+00,755.6555556,80.11111111,3.555555556,40,2.56E-01,9.737663169,9.737663169,3.626666667
60,0,20.5,34,17.89,36.46666667,22.32333333,35.2,19.89,32.5,18.79,40.59,30.39333333,19.29,28.13333333,21.76,40.5,18.73,36.46666667,3.43E+00,755.6111111,80.22222222,3.611111111,40,3.11E-01,17.32480928,17.32480928,3.363333333
50,0,20.5,34.03,17.89,36.53,22.29,35.2,19.89,32.5,18.79,40.66333333,30.79333333,19.29,28.2,21.73,40.59,18.79,36.62666667,3.47E+00,755.5666667,80.33333333,3.666666667,40,3.67E-01,35.63880773,35.63880773,3.156666667
70,0,20.5,34.09,17.82333333,36.53,22.35666667,35.2,19.89,32.5,18.79,40.7,31.36333333,19.29,28.2,21.73,40.53,18.79,36.76,3.51E+00,755.5222222,80.44444444,3.722222222,40,4.22E-01,43.27733002,43.27733002,2.863333333
50,0,20.46333333,34.09,17.76,36.59,22.32333333,35.2,19.89,32.5,18.79,40.76,32.315,19.29,28.2,21.7,40.7,18.79,36.93333333,3.54E+00,755.4777778,80.55555556,3.777777778,40,4.78E-01,17.67062447,17.67062447,2.695
50,0,20.46333333,34.16333333,17.76,36.66333333,22.32333333,35.2,19.82333333,32.43333333,18.79,40.79,33.32333333,19.29,28.29,21.7,40.62666667,18.79,37.06,3.58E+00,755.4333333,80.66666667,3.833333333,40,5.33E-01,7.811832346,7.811832346,2.53
50,0,20.39,34.09,17.7,36.73,22.35666667,35.2,19.79,32.5,18.79,40.86333333,34.06666667,19.29,28.29,21.66666667,40.46666667,18.79,37.12666667,3.62E+00,755.3888889,80.77777778,3.888888889,40,5.89E-01,11.53321892,11.53321892,2.53
50,0,20.39,34.09,17.7,36.79,22.35666667,35.2,19.79,32.5,18.76,40.9,34.2,19.26,28.29,21.66666667,40.46666667,18.79,37.26,3.66E+00,755.3444444,80.88888889,3.944444444,40,6.44E-01,16.46064759,16.46064759,2.59
50,0,20.39,34.09,17.6,36.79,22.29,35.2,19.79,32.5,18.76,40.9,34.46333333,19.2,28.29,21.6,40.26,18.79,37.32666667,3.70E+00,755.3,81,4,40,7.00E-01,26.08497565,26.08497565,2.5
50,0,20.39,34.09,17.6,36.79,22.29,35.2,19.79,32.56,18.79,41,34.99666667,19.26,28.29,21.6,40.12666667,18.79,37.46666667,3.83E+00,755.2333333,79.5,4.166666667,40,5.67E-01,20.68951579,20.68951579,2.5
50,0,20.35666667,34.2,17.6,36.9,22.29,35.2,19.79,32.59,18.79,41,35.09666667,19.2,28.29,21.56666667,40.06,18.79,37.59,3.97E+00,755.1666667,78,4.333333333,40,4.33E-01,13.27601823,13.27601823,2.5
